city,date,chat,temp,dewpoint,pm10,o3,time,season
chic,10/13/1995,131,70,52.625,79.551197053,28.52295529,3208,autumn
chic,10/14/1995,115,48,36.375,18.556721919,10.09496558,3209,autumn
chic,10/15/1995,98,46.5,29.75,8.700063404,13.01834158,3210,autumn
chic,10/16/1995,116,48,30.625,31.082872928,7.620454471,3211,autumn
chic,10/17/1995,120,59.5,44.125,76.599447514,13.7097421,3212,autumn
chic,10/18/1995,113,58,47.125,34.809766529,12.88397407,3213,autumn
chic,10/19/1995,112,64,51.75,66.029005525,23.89467689,3214,autumn
chic,10/20/1995,105,44.5,39,11.516574584,3.894926842,3215,autumn
chic,10/21/1995,110,38.5,35.25,9.599658203,4.957076708,3216,autumn
chic,10/22/1995,102,48,39,23.954051566,9.15243581,3217,autumn
chic,10/23/1995,110,60,46.625,37.9430018412,25.17194708,3218,autumn
chic,10/24/1995,112,42.5,34.75,16.3248046,10.56167411,3219,autumn
chic,10/25/1995,93,46.5,33.25,43.9568139965,6.991861221,3220,autumn
chic,10/26/1995,118,51.5,44.625,36.9112338861,7.127205369,3221,autumn
chic,10/27/1995,118,53,45.75,19.005360989,11.82899422,3222,autumn
chic,10/28/1995,94,45.5,40.75,10.383128398,7.154100042,3223,autumn
chic,10/29/1995,92,44,34.75,10.414180482,9.916731426,3224,autumn
chic,10/30/1995,80,43,38.625,13.721897558,9.295446759,3225,autumn
chic,10/31/1995,105,44.5,45.375,12.404511968,6.172463371,3226,autumn
chic,11/1/1995,135,55.5,59.25,26.382412523,6.611457613,3227,autumn
chic,11/2/1995,103,44.5,27.875,9.767112028,6.970105052,3228,autumn
chic,11/3/1995,100,30,19.25,14.283062527,14.00881648,3229,autumn
chic,11/4/1995,134,27.5,16.625,10.375696887,12.78635475,3230,autumn
chic,11/5/1995,120,28.5,28.625,18.275955758,8.998304994,3231,autumn
chic,11/6/1995,133,40.5,39.5,33.972237569,8.352879284,3232,autumn
chic,11/7/1995,130,38,19,22.965331494,11.76338786,3233,autumn
chic,11/8/1995,126,26,11.375,16.43566561,14.47973676,3234,autumn
chic,11/9/1995,114,32.5,27.125,39.8915283665,8.083084144,3235,autumn
chic,11/10/1995,102,46.5,37.625,26.92151806,10.06846675,3236,autumn
chic,11/11/1995,126,26.5,11.375,11.081950583,17.88178279,3237,autumn
chic,11/12/1995,128,22.5,20.125,15.516528547,8.269555514,3238,autumn
chic,11/13/1995,95,26,18.25,27.31268733,4.926704403,3239,autumn
chic,11/14/1995,111,27,15.75,31.972469332,7.925717132,3240,autumn
chic,11/15/1995,121,27,22.25,25.012569061,8.560123413,3241,autumn
chic,11/16/1995,140,32.5,22.75,31.451795581,6.080223545,3242,autumn
chic,11/17/1995,103,34.5,32.5,35.465118543,5.964563926,3243,autumn
chic,11/18/1995,122,36.5,28.75,27.853729282,4.323156672,3244,autumn
chic,11/19/1995,115,39,38.5,32.266712707,7.939305877,3245,autumn
chic,11/20/1995,120,44.5,26,41.8545509876,14.05956694,3246,autumn
chic,11/21/1995,98,28.5,15.875,24.338267684,15.67273573,3247,autumn
chic,11/22/1995,125,27.5,22.375,41.31853784,5.848925904,3248,autumn
chic,11/23/1995,134,27,9.625,16.376069244,12.77506473,3249,autumn
chic,11/24/1995,113,24,11.375,32.748543585,10.16753008,3250,autumn
chic,11/25/1995,111,40,27.375,42.7594454718,8.68408057,3251,autumn
chic,11/26/1995,103,43,31.375,38.2241394916,6.096585472,3252,autumn
chic,11/27/1995,132,34.5,29.125,21.024513062,10.76377715,3253,autumn
chic,11/28/1995,120,21,13.125,20.672777642,10.49671585,3254,autumn
chic,11/29/1995,124,22,18.75,43.6682437955,5.550807352,3255,autumn
chic,11/30/1995,124,36.5,30.875,33.381077348,6.625788516,3256,autumn
chic,12/1/1995,120,39,24.5,24.421132593,9.146708344,3257,autumn
chic,12/2/1995,123,40.5,30.25,30.024013844,12.26518281,3258,autumn
chic,12/3/1995,138,47,29.625,30.310761411,12.80867437,3259,autumn
chic,12/4/1995,112,36.5,29.75,17.848941249,15.64179734,3260,autumn
chic,12/5/1995,111,35,5.125,25.409074112,12.71532974,3261,autumn
chic,12/6/1995,113,28,8.125,26.005356508,12.33585244,3262,autumn
chic,12/7/1995,135,25,4.75,26.494750293,11.93052315,3263,autumn
chic,12/8/1995,137,21.5,21,31.114437455,8.106352918,3264,autumn
chic,12/9/1995,117,0.5,-2.875,71.091911696,24.41085542,3265,autumn
chic,12/10/1995,123,7.5,-3.75,35.2822836131,20.71115858,3266,autumn
chic,12/11/1995,116,4.5,2.5,35.2068160015,9.325798662,3267,autumn
chic,12/12/1995,137,15.5,18.625,30.243272698,9.05083574,3268,autumn
chic,12/13/1995,130,28.5,29.5,35.2469868202,7.519937422,3269,autumn
chic,12/14/1995,131,38,32.125,30.780980599,5.08354754,3270,autumn
chic,12/15/1995,134,34,23.5,39.1629373854,5.449573271,3271,autumn
chic,12/16/1995,126,27,18.25,33.227854512,11.22063607,3272,autumn
chic,12/17/1995,116,30,27,29.630804815,11.8390214,3273,autumn
chic,12/18/1995,123,35,27.875,13.747191526,15.19864775,3274,autumn
chic,12/19/1995,115,30,21.875,8.790009211,27.10880978,3275,autumn
chic,12/20/1995,129,26,14.875,21.873840573,12.07304151,3276,autumn
chic,12/21/1995,130,24,15.375,14.98569601,12.48220516,3277,autumn
chic,12/22/1995,107,22,18.125,14.964931173,10.23355257,3278,autumn
chic,12/23/1995,132,27,21.25,21.821553406,9.13293251,3279,autumn
chic,12/24/1995,121,25,23.75,21.738318199,13.90750075,3280,autumn
chic,12/25/1995,114,22.5,10.5,19.774229798,21.65929679,3281,autumn
chic,12/26/1995,137,21,21,22.196608874,5.745948296,3282,autumn
chic,12/27/1995,133,23,14.375,28.355019196,8.534467576,3283,autumn
chic,12/28/1995,141,23,11.875,38.8039142246,6.230686687,3284,autumn
chic,12/29/1995,132,25,19,38.7755255415,7.634525802,3285,autumn
chic,12/30/1995,124,29.5,27.125,29.157456553,4.834297218,3286,autumn
chic,12/31/1995,139,34,32.25,30.890907388,4.614253468,3287,autumn
chic,1/1/1996,134,35,31.25,25.83663555,8.448598397,3288,winter
chic,1/2/1996,140,27.5,13.5,3.902144398,25.70397929,3289,winter
chic,1/3/1996,142,21,17.625,15.719781588,20.01460367,3290,winter
chic,1/4/1996,123,21,12.625,31.566584473,6.282845344,3291,winter
chic,1/5/1996,108,16,7.875,38.1018020572,8.60472354,3292,winter
chic,1/6/1996,137,19,17.375,18.031224488,15.37190422,3293,winter
chic,1/7/1996,153,18.5,7.375,17.446061278,21.92279825,3294,winter
chic,1/8/1996,143,13,13,41.5909540172,9.844012132,3295,winter
chic,1/9/1996,148,27,20.625,35.1955789706,9.034332127,3296,winter
chic,1/10/1996,119,21.5,18.125,34.5473315369,8.821512761,3297,winter
chic,1/11/1996,120,26.5,24.5,25.37587477,9.426276504,3298,winter
chic,1/12/1996,128,28.5,27.125,29.389686924,6.803301259,3299,winter
chic,1/13/1996,113,32,30.75,38.7964430477,4.378527918,3300,winter
chic,1/14/1996,111,37.5,28.5,16.659318551,12.51451849,3301,winter
chic,1/15/1996,117,24,14.25,9.143186421,22.84395725,3302,winter
chic,1/16/1996,127,32.5,40,37.3438466862,4.801252414,3303,winter
chic,1/17/1996,131,47,49.125,32.61575281,7.478378724,3304,winter
chic,1/18/1996,104,36.5,19.75,15.142631261,16.01897287,3305,winter
chic,1/19/1996,113,9,1.5,23.682945339,19.05468611,3306,winter
chic,1/20/1996,131,15.5,12,23.547240274,7.780287754,3307,winter
chic,1/21/1996,119,25.5,26.25,29.104426952,7.892250264,3308,winter
chic,1/22/1996,123,37.5,33,29.42168143,9.636113394,3309,winter
chic,1/23/1996,123,33,33,26.588861995,7.648282904,3310,winter
chic,1/24/1996,119,20.5,4.375,22.628351649,15.25970242,3311,winter
chic,1/25/1996,112,20,23.375,33.154696479,7.549610164,3312,winter
chic,1/26/1996,114,32,28.375,25.622075168,9.070479244,3313,winter
chic,1/27/1996,112,16.5,3.875,33.8032253058,23.5440363,3314,winter
chic,1/28/1996,104,19,15.125,24.32558882,12.79069443,3315,winter
chic,1/29/1996,133,18.5,-2.5,32.707565965,17.3677499,3316,winter
chic,1/30/1996,130,2,-13.625,41.0861923388,13.20876597,3317,winter
chic,1/31/1996,103,-3,-10,29.2860884,11.12294567,3318,winter
chic,2/1/1996,131,1.5,-12.875,32.472622037,13.61454599,3319,winter
chic,2/2/1996,117,-10.5,-21,50.468840325,13.70678294,3320,winter
chic,2/3/1996,119,-12,-18.875,25.959644601,11.81326464,3321,winter
chic,2/4/1996,114,-6,-7.875,16.151176509,12.73439485,3322,winter
chic,2/5/1996,119,11.5,5.25,49.324846973,10.18774634,3323,winter
chic,2/6/1996,134,18.5,20.625,67.225891788,9.422200894,3324,winter
chic,2/7/1996,115,38,34.75,40.9291497949,8.582641204,3325,winter
chic,2/8/1996,123,39.5,34.5,20.177691372,6.606145654,3326,winter
chic,2/9/1996,129,39,37.75,29.56473122,8.406265614,3327,winter
chic,2/10/1996,123,44.5,29.625,26.656883481,19.31469734,3328,winter
chic,2/11/1996,112,32,19.625,11.205438625,27.47769846,3329,winter
chic,2/12/1996,118,23,14.375,14.503057126,18.2592217,3330,winter
chic,2/13/1996,108,27.5,26.875,29.423656956,8.115268164,3331,winter
chic,2/14/1996,97,27.5,19.25,21.13238033,12.19081287,3332,winter
chic,2/15/1996,144,24,20.625,22.459189121,15.5275833,3333,winter
chic,2/16/1996,134,21,14.25,21.676336373,18.33578092,3334,winter
chic,2/17/1996,96,23.5,10.625,28.677710001,16.57838116,3335,winter
chic,2/18/1996,110,18.5,19.75,30.648399015,14.14059793,3336,winter
chic,2/19/1996,108,33,31.875,35.6120087544,8.332408244,3337,winter
chic,2/20/1996,122,43.5,41.25,47.316306,6.933187234,3338,winter
chic,2/21/1996,126,31.5,31.875,21.034598348,19.54899747,3339,winter
chic,2/22/1996,121,35.5,34.875,34.2657022825,12.00902446,3340,winter
chic,2/23/1996,109,44.5,37.875,35.8030445699,6.854082024,3341,winter
chic,2/24/1996,106,46,30.5,16.901831504,18.69409892,3342,winter
chic,2/25/1996,112,46.5,39.25,30.45906143,9.676350054,3343,winter
chic,2/26/1996,105,40.5,40,45.223085986,9.727793264,3344,winter
chic,2/27/1996,100,38.5,28.375,32.133605075,7.636313124,3345,winter
chic,2/28/1996,111,20,6.625,26.571698793,20.82329793,3346,winter
chic,2/29/1996,103,17,6.375,17.16098451,19.06484657,3347,winter
chic,3/1/1996,135,26,21,56.525625237,15.56978025,3348,winter
chic,3/2/1996,113,15,-4.5,34.7035295209,26.56105539,3349,winter
chic,3/3/1996,128,12.5,0.75,18.681551503,19.88208777,3350,winter
chic,3/4/1996,130,25,18.875,31.338284831,9.952118464,3351,winter
chic,3/5/1996,131,31.5,27.75,21.233791828,15.72973417,3352,winter
chic,3/6/1996,114,20.5,10,17.564793258,29.14375451,3353,winter
chic,3/7/1996,112,11.5,0.125,17.559430586,18.64835301,3354,winter
chic,3/8/1996,112,8,8.25,27.126190477,17.09514553,3355,winter
chic,3/9/1996,93,17.5,14,29.571245421,15.56042265,3356,winter
chic,3/10/1996,118,26,25.875,36.2528709699,14.93069425,3357,winter
chic,3/11/1996,116,37.5,28.375,39.9641025642,11.84188146,3358,winter
chic,3/12/1996,119,43,31.5,48.436630037,12.70029277,3359,winter
chic,3/13/1996,129,45,39.75,70.823011734,11.42965012,3360,winter
chic,3/14/1996,134,47.5,39.5,54.152839962,19.99193969,3361,winter
chic,3/15/1996,113,40.5,30.75,30.157637022,19.601951,3362,winter
chic,3/16/1996,105,34.5,27.875,26.027835389,24.05470479,3363,winter
chic,3/17/1996,123,31,32.625,35.2629469602,11.33834601,3364,winter
chic,3/18/1996,92,34.5,24.625,53.267989418,11.63362829,3365,winter
chic,3/19/1996,116,35.5,25.875,25.937339183,33.23909863,3366,winter
chic,3/20/1996,128,31.5,20.375,21.71012414,34.32726998,3367,winter
chic,3/21/1996,117,29.5,20.125,18.18026048,20.7162318,3368,winter
chic,3/22/1996,114,35,12.125,30.917825194,19.65473119,3369,winter
chic,3/23/1996,110,39,22.125,45.031538462,17.60113444,3370,winter
chic,3/24/1996,105,50.5,51,35.045,30.37640569,3371,winter
chic,3/25/1996,116,35.5,12.125,30.625112684,23.63033471,3372,winter
chic,3/26/1996,118,18.5,2.25,19.726465203,29.44664545,3373,winter
chic,3/27/1996,109,24,20.25,25.101355311,25.81424791,3374,winter
chic,3/28/1996,110,37,25.5,36.5504207902,19.59571478,3375,winter
chic,3/29/1996,126,38.5,28.5,33.8726739923,27.92672921,3376,winter
chic,3/30/1996,107,42,39.875,43.972893773,16.33823361,3377,winter
chic,3/31/1996,122,36.5,30.625,22.867666594,31.35099654,3378,winter
chic,4/1/1996,118,35.5,19.625,13.198733907,30.3109692,3379,spring
chic,4/2/1996,100,47.5,37.375,54.218832676,19.58349139,3380,spring
chic,4/3/1996,128,52,37.5,44.292325601,16.94466326,3381,spring
chic,4/4/1996,116,33.5,25.5,23.306466668,22.32695817,3382,spring
chic,4/5/1996,106,32,19.75,5.786022387,28.40952912,3383,spring
chic,4/6/1996,122,33,21.25,5.824166704,28.27789607,3384,spring
chic,4/7/1996,106,32,17.375,6.91465201,26.33884453,3385,spring
chic,4/8/1996,112,30,20.875,14.002985459,19.14796263,3386,spring
chic,4/9/1996,128,36,25.75,28.759911465,14.35048485,3387,spring
chic,4/10/1996,127,45.5,28.125,58.51492674,16.87982013,3388,spring
chic,4/11/1996,112,64,48.5,122.653663004,31.17524992,3389,spring
chic,4/12/1996,108,53,42.625,46.548565841,19.74562639,3390,spring
chic,4/13/1996,118,40.5,29.375,14.100949029,19.36215545,3391,spring
chic,4/14/1996,108,37.5,33.125,13.542298959,33.34724931,3392,spring
chic,4/15/1996,111,40,31.75,22.167581229,19.08798561,3393,spring
chic,4/16/1996,104,42.5,31.625,18.985091779,21.84979586,3394,spring
chic,4/17/1996,107,47,40.625,38.1890945193,20.06906959,3395,spring
chic,4/18/1996,135,63.5,54.375,65.991142478,29.52233846,3396,spring
chic,4/19/1996,109,62.5,50.125,33.4782082325,22.41377527,3397,spring
chic,4/20/1996,123,52,40.5,24.449233009,15.0569033,3398,spring
chic,4/21/1996,118,52,37.875,25.442928025,20.73693138,3399,spring
chic,4/22/1996,119,51.5,38.375,26.336947429,18.64574054,3400,spring
chic,4/23/1996,109,45,31.125,15.836796663,22.68147541,3401,spring
chic,4/24/1996,111,52.5,46.125,37.0439344319,19.74328247,3402,spring
chic,4/25/1996,119,61,43.875,57.556890384,25.69078711,3403,spring
chic,4/26/1996,87,45.5,24.875,42.0888198462,17.17889266,3404,spring
chic,4/27/1996,94,45,30.375,30.32972637,18.5232819,3405,spring
chic,4/28/1996,100,44,30.625,33.2643751777,18.57659509,3406,spring
chic,4/29/1996,141,40.5,37.25,10.485722253,20.93252688,3407,spring
chic,4/30/1996,103,43.5,32.625,18.642715041,25.21677494,3408,spring
chic,5/1/1996,136,50,32.625,38.9798845222,24.07548755,3409,spring
chic,5/2/1996,111,52.5,39,42.986752654,21.27173384,3410,spring
chic,5/3/1996,134,52.5,42.625,37.1608930621,25.59456678,3411,spring
chic,5/4/1996,116,47.5,30.625,14.959280128,27.04669682,3412,spring
chic,5/5/1996,97,49,41.25,17.93455485,23.2789249,3413,spring
chic,5/6/1996,101,45.5,40.25,17.536945813,21.29233697,3414,spring
chic,5/7/1996,130,50.5,43.375,38.5174846338,16.25302424,3415,spring
chic,5/8/1996,107,57,56.5,57.479023095,5.775108044,3416,spring
chic,5/9/1996,125,58,54.14285714,37.0805630895,4.692175214,3417,spring
chic,5/10/1996,108,51,38.25,14.980396719,16.62068862,3418,spring
chic,5/11/1996,104,45,28.5,6.520231884,24.521717,3419,spring
chic,5/12/1996,123,42.5,24.125,10.728211441,28.94856211,3420,spring
chic,5/13/1996,101,45,33.25,35.5648863852,16.0899499,3421,spring
chic,5/14/1996,96,47.5,42.875,29.582743528,23.18846194,3422,spring
chic,5/15/1996,129,54.5,52.125,52.855913737,18.86976316,3423,spring
chic,5/16/1996,97,53.5,52.125,47.095106165,7.414911314,3424,spring
chic,5/17/1996,131,69.5,71.875,50.582743527,27.23086255,3425,spring
chic,5/18/1996,131,81,68.875,43.106384994,36.99994562,3426,spring
chic,5/19/1996,120,81,65.25,85.944170236,33.99632901,3427,spring
chic,5/20/1996,113,64,56,26.96202738,24.21245549,3428,spring
chic,5/21/1996,105,65,52.625,27.321742267,24.14092287,3429,spring
chic,5/22/1996,107,67,55.25,42.478510896,23.70357927,3430,spring
chic,5/23/1996,103,56,46.75,28.538950457,16.45548979,3431,spring
chic,5/24/1996,111,52,45.5,17.161566879,22.3961036,3432,spring
chic,5/25/1996,104,51.5,41.25,15.593010807,29.09465699,3433,spring
chic,5/26/1996,98,54,47,16.131472342,37.50446208,3434,spring
chic,5/27/1996,103,51,46.75,25.170236472,32.16337523,3435,spring
chic,5/28/1996,101,51.5,50,20.384366623,28.93413544,3436,spring
chic,5/29/1996,117,51,34.875,18.157571247,30.34831676,3437,spring
chic,5/30/1996,102,51.5,34,23.649156877,23.66781074,3438,spring
chic,5/31/1996,104,57.5,50.375,41.5581579437,31.43714392,3439,spring
chic,6/1/1996,102,62.5,64,56.574641461,30.98945434,3440,spring
chic,6/2/1996,100,67.5,57.14285714,20.211529016,40.60587769,3441,spring
chic,6/3/1996,107,60.5,52.375,18.606234869,21.81174143,3442,spring
chic,6/4/1996,112,57.5,55.875,21.604861243,7.246169584,3443,spring
chic,6/5/1996,123,61.5,54.875,39.6931129211,28.7255796,3444,spring
chic,6/6/1996,96,63.5,63.75,38.5739430065,20.53187358,3445,spring
chic,6/7/1996,87,54.5,53.25,23.068448501,17.65986452,3446,spring
chic,6/8/1996,105,53,56.625,31.448856613,21.65429489,3447,spring
chic,6/9/1996,87,56.5,56.75,15.165975974,24.37511378,3448,spring
chic,6/10/1996,116,61.5,59.125,29.178338611,22.80455161,3449,spring
chic,6/11/1996,120,60,59.125,22.165450928,28.90235569,3450,spring
chic,6/12/1996,105,65.5,63.75,54.602067424,24.06461946,3451,spring
chic,6/13/1996,100,75.5,68.5,55.223963112,32.44879084,3452,spring
chic,6/14/1996,98,71.5,59.625,46.521258424,29.67339155,3453,spring
chic,6/15/1996,110,71,51.75,47.126792698,33.8539317,3454,spring
chic,6/16/1996,94,72.5,67,57.251049177,38.89299724,3455,spring
chic,6/17/1996,118,74,72.5,57.092080333,33.15271648,3456,spring
chic,6/18/1996,122,73.5,69.75,29.517531197,24.19266014,3457,spring
chic,6/19/1996,112,69.5,65.625,30.062348383,20.66105526,3458,spring
chic,6/20/1996,106,73.5,71,47.681415935,27.42009365,3459,spring
chic,6/21/1996,112,76.5,75.125,73.926871857,27.00551081,3460,spring
chic,6/22/1996,95,71,57.125,24.378794934,32.70544956,3461,spring
chic,6/23/1996,101,61,54,29.408630163,28.64642382,3462,spring
chic,6/24/1996,126,68.5,57.75,30.215962004,22.79826291,3463,spring
chic,6/25/1996,133,65.5,50.75,23.711841125,24.75922586,3464,spring
chic,6/26/1996,115,68,62.375,48.391344383,30.21577294,3465,spring
chic,6/27/1996,103,74,68,69.737940026,45.19596777,3466,spring
chic,6/28/1996,99,77.5,65.875,84.7365664,39.33165045,3467,spring
chic,6/29/1996,102,83,74.25,77.249194771,57.5913131,3468,spring
chic,6/30/1996,107,83,66.125,30.732422239,37.96725333,3469,spring
chic,7/1/1996,117,75.5,57.625,30.721433228,30.58083816,3470,summer
chic,7/2/1996,105,73,61.75,39.614062166,30.14933233,3471,summer
chic,7/3/1996,108,65,48.875,13.20220246,23.76495307,3472,summer
chic,7/4/1996,88,64,51.5,55.165114546,24.379831,3473,summer
chic,7/5/1996,108,70.5,57.125,66.627036756,31.09197912,3474,summer
chic,7/6/1996,109,73,61.75,64.10395325,54.46187114,3475,summer
chic,7/7/1996,93,78,57.125,47.113568635,52.45717614,3476,summer
chic,7/8/1996,121,71.5,55.125,41.460557198,25.52587122,3477,summer
chic,7/9/1996,90,63,55,14.658898302,19.28422938,3478,summer
chic,7/10/1996,103,63.5,46.625,21.64928292,19.65076558,3479,summer
chic,7/11/1996,118,66,55.25,51.595540886,35.47406375,3480,summer
chic,7/12/1996,106,73,66.375,56.590835051,31.99455807,3481,summer
chic,7/13/1996,114,74.5,60.625,27.601325641,29.53673483,3482,summer
chic,7/14/1996,115,69,64.625,22.920455693,17.36673903,3483,summer
chic,7/15/1996,96,71.5,62.375,34.5925095945,22.24559329,3484,summer
chic,7/16/1996,102,76.5,58.875,40.9790320531,25.35946703,3485,summer
chic,7/17/1996,127,73.5,69.75,35.8967043758,19.55995744,3486,summer
chic,7/18/1996,93,79,78.25,29.341434462,24.77972121,3487,summer
chic,7/19/1996,107,72,57.375,16.308353446,20.71545518,3488,summer
chic,7/20/1996,100,65,53.75,17.187935536,24.08329219,3489,summer
chic,7/21/1996,109,61.5,54,16.257211336,21.2596904,3490,summer
chic,7/22/1996,107,65.5,67.625,34.2635579607,21.54822588,3491,summer
chic,7/23/1996,114,70.5,59,31.8101828377,18.02580924,3492,summer
chic,7/24/1996,91,73.5,61.625,27.159043242,17.36063437,3493,summer
chic,7/25/1996,99,68.5,58.25,20.658709187,15.57566589,3494,summer
chic,7/26/1996,111,69.5,58.625,25.548887809,16.38099217,3495,summer
chic,7/27/1996,91,68.5,64.125,21.668568685,20.34360656,3496,summer
chic,7/28/1996,103,67.5,66.625,24.182304949,24.83619965,3497,summer
chic,7/29/1996,113,70,62.75,27.293804471,22.39888248,3498,summer
chic,7/30/1996,99,68.5,57.875,28.285714286,16.44261994,3499,summer
chic,7/31/1996,86,65.5,58.125,24.20480456,12.58902929,3500,summer
chic,8/1/1996,83,66.5,59.875,30.187253498,15.84770637,3501,summer
chic,8/2/1996,104,67.5,59.625,32.6841287797,18.56964271,3502,summer
chic,8/3/1996,108,68.5,62.625,39.2570302648,21.55132557,3503,summer
chic,8/4/1996,92,74,67.875,48.823992923,40.11732262,3504,summer
chic,8/5/1996,115,82,75.375,75.044375116,37.29128229,3505,summer
chic,8/6/1996,116,79.5,75.625,53.756763057,29.74508601,3506,summer
